location,date,lat,lon,rain_3day,rain_7day,wave_h,elevation,slope,dist_coast,flooded
Mombasa,2026-02-24,-3.9737840409050476,39.56287167538987,15.98,31.74,2.11,16.88,4.15,0.19,1
Mombasa,2025-12-24,-4.037210502765681,39.55735029787208,41.22,86.73,1.62,26.96,1.34,0.71,1
Mombasa,2025-12-18,-4.062720337604485,39.5900789352871,3.54,61.55,2.78,9.55,5.2,1.24,1
Mombasa,2026-02-08,-3.9313899646388815,39.609441749532046,53.93,66.1,2.94,13.93,5.04,4.37,1
Mombasa,2025-11-12,-4.18282393205995,39.751350421850134,81.35,117.31,1.43,31.9,1.14,0.21,1
Mombasa,2025-11-05,-4.0328047122396065,39.664778634985694,44.65,62.8,1.56,1.94,4.72,12.73,1
Mombasa,2026-02-06,-4.101626670210997,39.68388959436411,115.69,126.83,1.9,15.11,1.9,0.06,1
Mombasa,2025-11-24,-4.189417999105961,39.628275264521704,29.46,64.78,1.47,20.74,4.15,0.43,1
Mombasa,2025-12-11,-3.9739444443891245,39.62470708200655,23.76,26.64,1.61,3.34,4.38,1.47,1
Mombasa,2026-02-06,-4.031477803179337,39.68837137308001,8.34,43.82,1.09,18.86,3.11,1.59,1
Mombasa,2026-01-12,-3.9317563989131354,39.73644725330958,30.29,46.78,2.59,15.27,5.83,1.36,1
Mombasa,2026-01-26,-4.0205216317284505,39.595172541554454,62.94,73.71,1.61,32.58,0.0,0.31,1
Mombasa,2026-02-24,-4.09888971617092,39.65866236248085,35.52,66.06,2.76,15.54,0.62,2.37,1
Mombasa,2025-11-24,-3.904434103386136,39.71102173807263,30.02,47.18,2.55,21.85,1.79,2.81,1
Mombasa,2025-12-23,-4.1652857848172085,39.79002347013725,15.38,43.17,1.74,21.42,0.0,2.24,1
Mombasa,2025-10-31,-4.184219477226364,39.617350921721375,55.79,158.26,1.0,16.08,0.32,4.81,1
Mombasa,2026-02-12,-3.980213427164376,39.64821601066899,33.82,42.2,0.54,16.79,1.44,0.98,0
Mombasa,2026-02-13,-4.088737530213155,39.69232557399563,22.01,39.85,1.2,26.89,3.84,0.97,0
Mombasa,2026-01-27,-4.0915604764114395,39.585474388771274,5.61,63.11,2.53,34.77,5.61,0.64,1
Mombasa,2025-11-23,-3.937040353053128,39.7028957429289,9.47,24.75,1.89,13.19,2.88,3.31,0
Mombasa,2026-01-19,-4.101811906045384,39.793614311704886,22.35,33.09,2.43,13.31,2.51,0.25,0
Mombasa,2025-12-29,-3.933303420934767,39.618355064605794,76.11,89.93,0.75,8.81,2.74,5.27,1
Mombasa,2025-12-24,-4.0068036062305135,39.67014538965093,6.4,41.42,2.39,13.15,0.0,5.89,1
Mombasa,2025-12-20,-4.101285136833972,39.57940956619918,11.96,19.47,2.97,7.81,0.0,1.5,1
Mombasa,2025-10-30,-4.18214020367626,39.67951506289553,34.26,46.34,0.57,18.78,5.05,1.15,1
Mombasa,2025-11-17,-4.126467194207833,39.792894229588356,43.69,78.73,0.83,18.46,2.82,1.15,1
Mombasa,2025-11-03,-3.909476039634945,39.68559406494087,71.72,82.5,2.64,11.99,1.87,3.43,1
Mombasa,2026-01-24,-4.078419707929814,39.60337536307233,28.39,81.41,1.45,12.32,3.21,6.64,1
Mombasa,2026-02-15,-4.151989961566402,39.627689310006495,36.79,74.82,1.3,41.69,3.94,0.43,0
Mombasa,2025-11-15,-4.110596025239744,39.706601859911075,26.69,55.22,2.62,24.61,0.31,3.21,1
Mombasa,2026-02-03,-3.9301272663416027,39.76425585945309,26.89,40.19,2.7,20.75,6.44,3.6,0
Mombasa,2025-11-21,-4.15050698534745,39.66335942288996,15.87,65.18,2.98,36.29,2.4,1.04,1
Mombasa,2025-11-12,-3.9666419800298156,39.67253003044774,52.7,77.62,1.13,4.77,0.8,1.08,1
Mombasa,2025-12-04,-4.159540610580931,39.752338830106055,88.65,95.85,1.95,16.77,5.34,0.03,1
Mombasa,2026-02-02,-3.911581885968623,39.57632342932315,33.01,39.18,0.75,32.12,4.66,0.63,0
Mombasa,2025-11-07,-4.040938384172532,39.787811402206685,21.53,25.41,1.76,23.72,2.63,1.56,1
Mombasa,2025-11-19,-4.187049019320744,39.66619126535329,14.88,20.97,2.6,24.6,2.5,1.61,1
Mombasa,2026-02-04,-3.92071359667794,39.63291246456493,11.71,38.24,1.33,19.01,2.57,2.52,0
Mombasa,2025-11-07,-4.092532336662264,39.74463622368423,50.85,81.41,1.78,19.44,4.17,3.25,1
Mombasa,2026-02-08,-3.980573616329968,39.61411815595931,20.96,32.36,2.17,36.62,4.84,0.89,1
Mombasa,2026-02-12,-4.042887595560075,39.58660915710821,4.24,42.6,0.68,40.49,0.51,0.67,1
Mombasa,2026-01-09,-4.172225459056513,39.614530420730134,31.78,74.06,1.22,14.24,8.19,0.47,1
Mombasa,2025-12-05,-4.168182234593832,39.71813271744771,22.58,35.4,1.42,14.91,3.55,1.16,1
Mombasa,2026-01-11,-4.155232514792674,39.57516699505391,37.66,68.86,2.79,4.57,4.53,0.36,1
Mombasa,2026-01-22,-4.1516399972349465,39.662827268183946,6.38,32.51,2.24,15.85,3.54,2.09,1
Mombasa,2025-11-15,-4.184173262062649,39.60888983036603,15.64,39.28,2.06,8.71,4.99,0.21,1
Mombasa,2025-11-07,-4.18589605049013,39.686419541442184,43.15,80.43,1.1,18.12,2.26,2.19,1
Mombasa,2025-12-16,-3.9154715111823846,39.584570110444304,12.93,54.84,2.63,28.48,1.23,0.19,1
Mombasa,2026-01-05,-4.172612463003116,39.7434915667339,19.49,62.19,1.07,12.91,1.59,3.27,1
Mombasa,2026-02-20,-4.047494497233483,39.78097814145134,71.73,122.23,2.42,20.87,2.31,3.68,1
Mombasa,2026-02-07,-4.164411053887927,39.629839804437054,31.15,66.11,1.18,10.68,4.49,1.87,0
Mombasa,2026-01-18,-4.135563644637387,39.63861964155588,45.08,64.35,2.87,25.76,3.82,6.94,1
Mombasa,2026-02-08,-3.9710783781656747,39.699521309993074,40.96,66.95,0.63,23.33,6.06,0.87,1
Mombasa,2025-12-12,-3.918559553691495,39.73470458468008,38.64,47.18,0.78,9.94,3.23,1.16,1
Mombasa,2026-02-14,-4.0590861915830345,39.564568420819135,90.6,149.75,2.73,3.66,4.95,0.48,1
Mombasa,2026-01-30,-4.198307413824301,39.71869454880343,20.98,42.65,0.91,21.0,0.58,1.7,1
Mombasa,2025-12-07,-3.900237509580802,39.753562061148436,5.84,13.49,1.97,0.0,1.3,1.13,1
Mombasa,2026-01-10,-4.18566803619422,39.748130302282235,26.5,112.87,1.4,18.59,2.55,7.87,1
Mombasa,2025-12-14,-4.083165628790839,39.6596503454895,14.08,61.36,1.94,23.82,3.34,1.76,1
Mombasa,2025-12-09,-4.038282989795509,39.75569260882432,8.45,47.62,2.03,0.0,6.01,0.02,1
Mombasa,2026-02-19,-3.932479968733734,39.686769170972404,38.0,77.91,1.69,17.05,0.0,0.41,1
Mombasa,2026-01-27,-3.9530663665018375,39.596681272187226,11.72,43.29,1.74,21.84,2.38,2.31,0
Mombasa,2026-01-04,-4.0171840076866125,39.621434209751214,1.53,26.4,2.34,23.27,2.13,3.79,1
Mombasa,2026-02-15,-4.080419312707241,39.698183989602704,26.54,54.35,0.96,7.15,3.25,1.85,1
Mombasa,2026-02-16,-3.9496563842513197,39.68811870085922,21.77,44.32,2.25,21.83,0.69,6.77,1
Mombasa,2025-11-10,-3.9392824841082987,39.75054206802388,17.52,44.19,0.58,22.13,2.65,3.83,0
Mombasa,2025-11-10,-3.938428527796204,39.72872337063967,3.11,43.05,2.47,23.19,1.77,2.83,1
Mombasa,2026-02-21,-3.9847090693759952,39.60326503741559,30.17,67.51,1.51,14.82,1.59,2.3,1
Mombasa,2025-11-19,-4.170663796806625,39.64934658267461,55.72,66.68,2.21,27.56,1.74,0.9,1
Mombasa,2025-12-07,-4.110426171559681,39.74451854520819,7.66,23.26,0.87,29.62,3.78,0.06,0
Mombasa,2026-01-02,-4.054223383203758,39.66452953189538,27.45,70.86,2.91,40.85,2.45,1.6,1
Mombasa,2025-11-28,-4.048483989839598,39.606257564740716,16.24,48.51,2.81,20.43,4.41,2.33,1
Mombasa,2026-02-23,-3.9501379761787456,39.784273691742584,11.19,19.51,2.69,20.85,0.0,4.09,1
Mombasa,2025-12-25,-4.128648967889124,39.662268898617995,28.6,52.67,2.54,16.61,2.37,1.81,1
Mombasa,2026-01-11,-4.000622773335342,39.62718173188025,5.6,32.17,2.38,34.73,0.0,1.15,1
Mombasa,2026-02-11,-4.0877400307615215,39.677814567658224,52.19,82.31,0.55,11.98,0.92,0.19,1
Mombasa,2025-12-17,-3.967355234032093,39.62522958965894,17.97,37.87,1.67,18.32,0.5,1.15,0
Mombasa,2026-02-01,-4.1412677012032635,39.61759593993141,39.62,50.92,1.02,30.17,5.2,7.12,1
Mombasa,2026-02-24,-4.0570118119820915,39.71538294709964,15.55,22.88,0.68,22.86,2.51,1.71,0
Mombasa,2026-01-29,-4.168932425890978,39.74880832714028,10.7,71.28,2.24,20.68,2.08,2.84,1
Mombasa,2026-01-06,-4.136402947760107,39.65220793415963,18.42,26.84,2.98,19.68,1.59,5.57,1
Mombasa,2026-01-28,-3.919447594096719,39.59023504143941,39.76,77.58,2.93,21.0,3.15,0.55,1
Mombasa,2025-11-02,-4.105185866847652,39.668948846972555,52.25,80.25,1.48,21.19,4.53,0.61,0
Mombasa,2026-02-19,-3.9321068987730006,39.650400185558205,29.15,53.06,1.07,31.19,2.93,2.81,1
Mombasa,2026-01-15,-4.042709073754313,39.65892782478927,38.31,50.81,2.01,26.05,3.2,0.06,1
Mombasa,2025-11-05,-4.188290054557433,39.609968999006576,54.09,82.47,0.84,3.78,2.84,0.79,1
Mombasa,2025-12-21,-3.962105495299843,39.742399342281615,19.25,62.91,2.54,6.68,0.0,3.23,1
Mombasa,2026-01-08,-4.184412931460253,39.60055690263502,22.65,28.69,2.74,29.52,0.0,3.44,0
Mombasa,2025-11-27,-3.9519169414908033,39.55966163123539,48.48,61.36,2.03,34.53,1.83,0.4,1
Mombasa,2025-11-14,-4.197360266789916,39.7250284078146,31.58,43.25,2.71,19.38,1.62,0.0,1
Mombasa,2026-01-18,-3.997766601795998,39.73562528494385,23.31,39.75,1.01,10.74,3.17,6.4,1
Mombasa,2026-02-21,-4.150285822576165,39.60968983899073,32.86,55.72,2.69,33.17,4.25,1.4,1
Mombasa,2025-12-25,-4.097137428562176,39.5933514800672,6.78,39.59,1.3,26.12,1.16,1.4,1
Mombasa,2026-01-22,-3.9141745815613955,39.69513281985155,27.2,60.53,1.78,22.32,3.69,2.2,0
Mombasa,2025-11-27,-4.054129958060744,39.779907608562596,18.93,28.55,2.81,4.61,1.83,2.99,1
Mombasa,2026-02-06,-4.0027720844514425,39.61349582430296,44.85,112.76,1.76,7.56,2.19,0.87,1
Mombasa,2026-02-24,-3.9777794711215546,39.68500104904918,54.97,83.41,2.5,1.46,0.0,1.54,1
Mombasa,2026-01-15,-4.167021607038836,39.61609455494291,18.86,27.92,1.04,15.98,2.48,3.05,1
Mombasa,2025-12-21,-3.9483612725667063,39.735411945299006,30.95,77.56,0.62,24.04,5.27,0.93,1
Mombasa,2025-11-13,-3.9258240183832345,39.66677409765084,31.68,44.15,2.86,10.16,0.0,1.65,1
Mombasa,2026-02-15,-4.153373804295177,39.644739087253775,42.87,71.1,2.8,0.0,2.01,0.84,1
Mombasa,2025-12-09,-4.036128471331568,39.71403514395204,24.2,35.99,2.46,13.35,2.65,5.65,0
Mombasa,2026-02-09,-4.114948463043822,39.68285488518101,35.85,73.67,1.74,13.02,2.53,0.1,0
Mombasa,2025-11-01,-3.977805980742063,39.60028733771723,8.69,38.85,1.08,6.84,5.63,2.65,1
Mombasa,2025-12-15,-4.19151888214275,39.654053060623944,32.9,56.79,0.6,23.59,3.92,1.45,0
Mombasa,2026-02-01,-4.046235898967584,39.789123376979056,190.09,211.75,2.64,32.53,2.04,2.07,1
Mombasa,2025-11-15,-3.9621555433930085,39.750283803517085,30.44,53.49,2.74,24.08,4.72,0.49,1
Mombasa,2025-11-05,-3.9795789276622417,39.67802715113319,49.28,69.06,1.1,24.57,1.49,6.22,0
Mombasa,2025-12-03,-4.167544850569908,39.71511581288345,41.53,45.12,2.14,6.84,1.59,1.31,1
Mombasa,2026-01-22,-3.9501179673798674,39.58559285610816,8.72,26.78,1.76,25.66,4.98,2.48,0
Mombasa,2025-12-16,-4.1286477809648785,39.653298343253404,50.32,67.44,1.73,16.83,5.95,0.19,1
Mombasa,2026-01-10,-3.9576637106349506,39.773704092370515,2.83,42.78,1.71,17.26,3.88,0.69,0
Mombasa,2026-01-20,-4.0508613504412665,39.59703008551665,5.36,22.94,1.78,2.44,0.32,4.73,0
Mombasa,2025-11-07,-4.151752270458812,39.79548033362478,33.33,59.43,0.66,21.19,0.0,0.03,1
Mombasa,2025-11-17,-3.9797877967298976,39.762027771198184,32.14,60.52,1.06,9.1,4.43,0.88,1
Mombasa,2025-12-14,-3.957626114358241,39.721532024563494,30.5,42.02,1.09,31.42,4.79,0.45,1
Mombasa,2025-11-23,-3.9903296550042153,39.64340603782513,34.7,126.56,1.5,12.46,1.09,0.81,1
Mombasa,2026-01-20,-3.9105460982919116,39.5730193878758,135.45,157.12,1.47,0.47,5.39,1.95,1
Mombasa,2025-12-03,-4.1231566646382145,39.62367095255479,54.11,96.69,2.95,11.9,1.53,3.95,0
Mombasa,2026-01-12,-4.129271301900606,39.735249118627486,13.39,19.39,2.81,11.34,0.0,1.53,1
Mombasa,2026-01-21,-4.1558309724565206,39.655405341158925,29.65,45.38,2.24,10.73,2.6,4.76,1
Mombasa,2026-01-28,-4.038178137014803,39.750721508405405,20.52,73.93,1.43,17.28,3.28,2.45,0
Mombasa,2026-02-05,-4.080165353284285,39.60394911909995,48.16,89.2,1.91,18.19,0.26,5.54,1
Mombasa,2026-01-16,-4.093001385385628,39.75593653252272,11.14,16.39,1.7,16.94,4.49,0.36,1
Mombasa,2025-12-09,-4.061908619720442,39.76502789583527,1.48,29.06,1.42,23.48,1.83,4.14,1
Mombasa,2025-11-01,-4.117637331621278,39.73054929090617,109.24,134.85,2.64,16.4,4.29,2.78,1
Mombasa,2025-12-04,-4.198721886700482,39.60100353383709,50.58,57.06,2.43,0.52,3.47,5.75,1
Mombasa,2026-01-21,-4.058474793344576,39.60572286024449,10.74,20.29,2.28,26.1,0.0,0.08,1
Mombasa,2026-02-22,-4.1172346450475565,39.56607359927122,21.56,87.26,1.43,20.03,0.05,0.2,0
Mombasa,2025-11-02,-4.065064917321034,39.562825336673114,34.64,43.27,1.51,14.3,3.08,0.02,1
Mombasa,2025-11-21,-3.9213374657965216,39.734767408045926,28.98,53.13,1.4,0.0,1.95,0.01,1
Mombasa,2025-11-13,-4.1462983779495834,39.67287916016219,88.66,119.07,2.22,9.93,5.05,0.56,1
Mombasa,2025-11-13,-4.008754926597957,39.74037780463774,27.34,40.36,2.34,3.15,2.63,1.7,1
Mombasa,2025-11-20,-4.006675531121267,39.62068654295174,4.78,11.15,2.52,16.76,0.82,1.05,1
Mombasa,2025-12-27,-4.115612044933011,39.63631671827115,42.62,67.36,1.92,2.78,6.36,0.29,1
Mombasa,2025-12-13,-4.05873360098128,39.77367589906449,12.8,146.11,1.24,32.75,1.01,2.87,1
Mombasa,2026-02-22,-3.9091165075106025,39.79934585015363,12.29,44.4,2.5,19.65,0.74,0.31,1
Mombasa,2025-10-31,-4.097261962379658,39.57543898561968,13.16,33.94,2.06,24.57,0.0,8.65,1
Mombasa,2026-02-07,-3.9862964452643452,39.744813022998294,48.35,82.43,2.91,11.84,5.11,0.74,1
Mombasa,2026-01-05,-3.947934253295607,39.68903714446022,47.27,57.22,1.43,0.0,4.16,0.1,1
Mombasa,2025-11-27,-4.09179266768491,39.55113719716674,12.17,35.87,0.91,40.47,1.5,0.39,0
Mombasa,2026-02-02,-3.9030257597840308,39.70413753632771,13.4,25.38,2.59,32.89,0.0,0.06,1
Mombasa,2026-02-20,-4.0122392278567105,39.619982046873595,38.31,70.92,0.5,13.69,3.64,0.52,0
Mombasa,2025-10-29,-4.049704418821824,39.63764076664632,29.53,45.44,0.9,22.83,5.16,2.19,0
Mombasa,2026-02-22,-3.9855277447481248,39.79231972183227,13.51,44.69,2.02,36.59,1.65,0.9,0
Mombasa,2025-11-05,-4.072851019840033,39.73566947835925,2.7,42.17,2.23,28.14,0.64,0.02,1
Mombasa,2025-11-13,-3.986301983146922,39.56363043509097,2.1,68.93,1.13,7.39,2.01,0.82,1
Mombasa,2025-12-13,-4.117559284999619,39.72024394927927,28.63,38.88,0.58,14.04,2.7,0.84,1
Mombasa,2025-11-13,-3.9218375056962933,39.55324891455028,25.42,61.36,1.89,33.43,2.58,0.63,1
Mombasa,2025-11-30,-4.0374111486198725,39.771548464089335,21.08,35.47,2.45,39.12,2.63,2.7,1
Mombasa,2026-01-10,-4.127505151923823,39.69917062914068,2.1,16.77,2.98,24.79,1.26,0.3,1
Mombasa,2026-02-08,-4.06884099947055,39.707705327532985,44.91,56.93,1.28,20.05,1.99,1.59,1
Mombasa,2025-11-26,-3.9314710378137314,39.55411218830784,24.83,33.93,1.27,29.1,5.09,0.06,1
Mombasa,2026-02-09,-3.957883404278366,39.57094646751799,23.3,65.31,2.27,25.86,3.37,1.24,1
Mombasa,2026-02-18,-4.054659314388401,39.68153822718904,33.55,42.14,2.46,41.02,7.51,2.95,0
Mombasa,2025-12-06,-4.094489496977901,39.64543365206647,32.36,60.62,1.22,17.76,2.69,0.82,1
Mombasa,2026-01-21,-4.087125775769313,39.75457386901452,15.24,48.16,0.78,17.39,1.82,0.21,0
Mombasa,2025-11-16,-3.905641392721277,39.620993017629715,64.77,111.39,1.13,13.33,3.55,1.63,1
Mombasa,2025-11-30,-4.16633616446049,39.649916420828994,50.15,72.77,1.13,35.76,5.36,7.71,0
Mombasa,2026-02-03,-3.9332928313292372,39.57999968477726,21.08,43.14,1.78,12.67,2.48,2.54,1
Mombasa,2025-11-04,-3.94271733797199,39.67571773248171,38.83,52.81,0.98,23.15,2.88,1.26,1
Mombasa,2026-01-29,-4.132683478218812,39.78875539295463,14.98,20.57,0.69,15.35,5.16,1.78,0
Mombasa,2026-02-23,-4.095192379749606,39.61647421833219,27.82,72.0,2.91,30.38,3.13,0.85,1
Mombasa,2026-01-26,-4.02913203398237,39.74770790780964,66.7,88.26,2.02,28.86,2.05,1.0,0
Mombasa,2026-02-02,-3.9592821888779257,39.59098902852582,12.81,61.6,0.54,18.29,0.0,3.48,1
Mombasa,2025-11-02,-3.914866378398559,39.771475734930966,37.41,83.23,2.29,26.97,2.91,4.26,1
Mombasa,2025-11-08,-3.9024573889250695,39.67815829630887,21.18,32.81,0.95,14.23,0.0,1.54,1
Mombasa,2025-12-25,-4.1156304879353325,39.581452041237796,61.67,78.19,1.49,18.04,0.33,2.77,1
Mombasa,2026-01-04,-4.142290927697745,39.74567415902954,48.83,81.11,1.87,35.45,1.15,3.59,1
Mombasa,2026-01-26,-4.053682454199754,39.7718966778545,20.91,65.94,2.33,25.47,0.0,1.88,0
Mombasa,2025-11-30,-4.03273082971978,39.58626529214817,50.37,77.33,2.91,3.79,1.09,5.07,1
Mombasa,2025-11-01,-4.002988595882018,39.579353980077975,15.97,24.91,1.13,15.25,1.78,1.79,0
Mombasa,2025-12-17,-4.167722660305699,39.61284711628127,31.52,75.25,0.6,10.15,1.72,1.55,1
Mombasa,2026-02-10,-4.006093194193454,39.678737110866344,3.41,22.76,1.0,23.25,2.18,2.64,0
Mombasa,2025-12-21,-3.9235862757964983,39.787527586847816,27.56,53.24,1.32,7.93,3.91,1.92,1
Mombasa,2025-11-09,-3.9254396796511375,39.765149794825355,29.64,87.75,1.04,11.42,0.34,4.49,1
Mombasa,2026-01-12,-3.9168678002099773,39.63115649385074,7.58,27.74,1.56,30.1,5.02,3.09,0
Mombasa,2026-01-10,-3.923298120740435,39.55931499552066,20.81,47.96,1.57,0.0,0.0,1.54,1
Mombasa,2025-12-26,-3.911766651755207,39.69892696555779,16.38,43.95,2.87,32.22,0.0,2.42,1
Mombasa,2026-02-18,-4.185392238865095,39.69369051844642,8.98,15.11,2.87,14.52,0.0,4.44,0
Mombasa,2026-02-17,-3.92519454278932,39.61038443553412,1.93,27.44,1.59,24.31,3.7,1.11,0
Mombasa,2025-10-31,-4.118636157632369,39.70089016512647,11.73,20.88,1.41,23.37,1.64,0.82,1
Mombasa,2026-02-07,-4.103800279360153,39.79539857595092,8.64,11.83,2.71,3.65,1.53,3.64,0
Mombasa,2026-01-12,-4.062415727715611,39.58609673791002,38.89,64.1,2.25,26.22,2.11,0.19,1
Mombasa,2026-01-22,-3.9134158814977096,39.628700593357784,28.56,54.31,2.72,8.61,4.8,1.48,1
Mombasa,2025-11-28,-4.018473329203281,39.761983387727454,31.91,42.27,1.56,20.26,5.02,0.1,1
Mombasa,2026-02-04,-4.094192035004389,39.58979372215419,15.21,50.07,0.55,0.0,3.83,2.47,0
Mombasa,2026-02-24,-4.08775270573417,39.582192198983606,23.61,36.25,1.25,31.41,1.78,5.16,1
Mombasa,2026-01-12,-3.9285214533530497,39.59300546443994,56.76,73.53,1.0,19.35,1.0,6.57,1
Mombasa,2025-11-10,-3.953295729529209,39.74242438761766,2.69,42.04,2.05,15.72,2.6,0.93,1
Mombasa,2026-01-15,-4.158738683929207,39.581857507872854,36.39,54.0,1.98,27.28,4.98,3.84,1
Mombasa,2026-02-14,-4.125395440152849,39.572781146099366,25.43,45.42,0.78,24.11,0.17,2.11,1
Mombasa,2026-02-05,-4.088416439679228,39.70673928194823,14.55,29.14,2.5,34.53,2.76,0.51,1
Mombasa,2025-12-31,-4.1349774029129485,39.74170754433848,29.04,60.92,2.2,18.63,4.29,0.12,1
Mombasa,2025-11-21,-4.030955474185915,39.7390866086638,40.85,63.0,1.54,19.02,3.2,1.81,1
Mombasa,2025-11-15,-4.132908372016206,39.65827572514504,25.59,28.66,1.6,26.74,4.53,0.85,0
Mombasa,2026-01-07,-4.027522651065901,39.779150074629406,17.95,60.21,1.67,26.81,1.94,4.17,1
Mombasa,2025-11-10,-3.9191926135781436,39.58771882221805,25.44,39.58,2.21,20.05,7.67,5.41,1
Mombasa,2025-12-21,-3.945397207339924,39.66038038817786,60.82,74.9,1.72,29.86,1.03,1.67,0
Mombasa,2026-02-17,-4.17022096107523,39.642321788811984,22.37,46.98,2.75,6.38,2.38,1.89,1
Mombasa,2026-01-02,-4.137928560488872,39.68654650637016,7.09,26.27,2.07,29.66,4.0,0.28,0
Mombasa,2025-12-04,-4.0761752273208005,39.598315565463196,19.44,45.94,1.41,32.9,2.9,0.82,0
Mombasa,2025-11-21,-4.006161727002226,39.586780722898844,10.3,29.42,2.44,3.62,1.14,3.31,1
Mombasa,2026-01-25,-4.084030091149534,39.79583958373796,7.11,28.79,1.95,27.27,3.09,1.38,1
Mombasa,2025-11-07,-4.1245162894979375,39.625531544354246,30.81,61.06,0.97,21.04,5.38,0.75,0
Mombasa,2025-11-13,-4.096602288861379,39.67492547264963,59.7,78.8,2.16,27.9,2.41,1.51,1
Mombasa,2026-01-08,-4.138795924041063,39.779067087974774,31.61,50.12,2.74,5.52,1.61,1.4,1
Mombasa,2025-10-30,-3.9414399841431953,39.62566296593356,26.52,31.18,1.65,10.99,4.1,1.25,1
Mombasa,2025-11-13,-3.9908244862970013,39.64164900507342,9.32,28.53,1.95,0.73,6.74,1.25,1
Mombasa,2026-02-14,-4.076691269278217,39.690788781539965,13.91,16.74,0.69,19.81,1.78,1.62,0
Mombasa,2026-01-14,-3.9898705715370086,39.56701559377787,45.71,52.75,0.64,20.86,1.49,5.8,1
Mombasa,2025-11-09,-4.044081204756382,39.55584428338247,15.99,41.52,1.14,23.47,4.09,4.16,0
Mombasa,2026-02-02,-4.042121336652429,39.70818964620138,16.08,32.12,2.88,43.62,7.4,1.55,0
Mombasa,2026-02-14,-4.089793317460814,39.64272032760863,28.65,48.7,0.76,5.65,0.64,0.09,0
Mombasa,2025-11-14,-4.053534492428308,39.569875306569095,32.27,73.83,1.29,8.88,3.77,4.12,1
Mombasa,2025-12-31,-3.904345127491389,39.62165943463244,12.76,28.79,2.14,17.66,0.92,2.04,1
Mombasa,2025-12-25,-3.9646605398061756,39.723364106725604,23.75,50.08,2.73,40.53,0.91,0.26,1
Mombasa,2025-12-19,-3.951689912204477,39.739901660618585,3.29,17.56,2.9,3.02,6.09,4.2,0
Mombasa,2026-01-14,-4.162688444572746,39.67634903527275,49.76,54.6,2.1,26.01,0.68,1.47,1
Mombasa,2026-01-17,-4.048717805074604,39.60519103812454,12.96,44.98,0.61,18.12,0.0,0.52,0
Mombasa,2025-11-14,-4.089929717879381,39.75987401021985,43.13,51.73,1.6,24.78,5.31,3.23,0
Mombasa,2025-12-15,-4.1733279087817365,39.60192325406254,32.26,68.65,2.75,0.0,3.81,0.63,0
Mombasa,2026-01-11,-4.081416892129096,39.73922888746388,5.46,12.99,1.27,28.53,2.18,3.56,1
Mombasa,2026-01-26,-4.177743697580323,39.58830599433879,15.48,38.67,0.51,14.57,3.21,1.92,1
Mombasa,2026-01-12,-4.129794085660426,39.78371328343736,19.75,38.48,2.81,17.34,3.31,0.8,1
Mombasa,2026-01-07,-3.960371186624517,39.74334269550551,41.42,64.28,2.73,28.32,7.26,0.75,1
Mombasa,2026-01-08,-3.99413475712681,39.67530994025863,33.6,48.63,2.32,15.12,1.61,0.63,1
Mombasa,2026-02-21,-3.990436008496022,39.65854282383492,12.75,23.21,0.92,2.03,0.23,0.33,1
Mombasa,2026-01-07,-4.1761926369207565,39.693243937057225,6.46,31.94,2.29,11.98,2.65,0.55,1
Mombasa,2025-11-06,-4.150805316723832,39.71527858173894,44.25,56.21,0.81,32.15,0.54,0.87,1
Mombasa,2026-01-23,-4.19352475677874,39.689470665574014,76.25,98.04,1.12,19.19,1.57,0.65,1
Mombasa,2025-12-03,-4.170745641926992,39.72395429396277,19.86,26.54,0.56,4.84,0.96,1.09,1
Mombasa,2026-02-12,-4.169634359271565,39.57192026178603,17.11,36.53,1.04,57.23,1.06,0.81,0
Mombasa,2025-11-06,-3.91195659251367,39.654292411763734,19.22,56.56,2.72,0.37,2.9,3.54,1
Mombasa,2026-01-29,-3.9318146209586,39.73837054899963,13.68,16.87,2.37,23.11,1.96,1.55,1
Mombasa,2025-12-23,-4.138723806433971,39.65958799700254,69.57,95.57,2.19,14.88,4.39,0.38,1
Mombasa,2026-02-10,-4.123856113587714,39.79266606966506,15.3,19.03,2.0,26.71,0.0,1.61,0
Mombasa,2025-11-24,-3.911736645259262,39.68349620361755,11.37,25.1,1.05,6.01,3.01,0.59,1
Mombasa,2026-01-29,-4.029000705862343,39.62773823278015,48.89,59.01,0.72,19.57,1.1,2.6,1
Mombasa,2025-11-29,-4.089443012193086,39.77302106424649,6.49,28.11,1.13,11.64,3.1,1.2,0
Mombasa,2026-01-25,-4.060036712557468,39.65555488305441,17.89,43.39,2.65,16.45,0.71,5.78,1
Mombasa,2025-12-09,-4.118337015396642,39.686546430130676,13.08,24.66,1.79,31.69,0.39,0.18,1
Mombasa,2025-12-03,-4.024926816003181,39.71034354387865,31.5,67.09,0.68,25.96,3.39,0.36,1
Mombasa,2026-01-04,-3.9824184532830653,39.76400204082648,11.6,13.25,1.21,15.91,1.99,2.52,1
Mombasa,2026-01-03,-4.04536552327854,39.602359671460235,15.66,28.11,1.63,0.99,2.79,0.52,1
